17,17,17,17,17,17,17,17,17,17,18,48,48,48,48,48,48,48,48,-1,-1,-1,-1,8,42,17,17,17,17,17
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1
-1,-1,0,1,1,1,1,2,-1,-1,-1,48,0,1,1,1,1,2,48,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1
-1,-1,16,17,40,9,42,18,-1,-1,-1,48,16,54,54,54,54,18,48,-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,8,10,54,54,0,1,1
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,8,10,54,54,8,9,9
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,8,10,54,54,8,9,9
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,8,10,54,54,8,9,9
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,0,1,1,2,-1,48,-1,-1,-1,52,8,10,54,54,8,9,9
54,54,54,54,8,9,10,-1,-1,-1,-1,48,-1,16,17,17,18,-1,48,-1,-1,-1,-1,8,10,54,54,8,9,9
-1,-1,-1,-1,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,8,10,54,54,8,9,9
-1,-1,-1,-1,8,9,10,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,16,18,54,54,8,9,9
-1,-1,-1,-1,8,42,18,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,48,-1,-1,-1,-1,-1,48,-1,-1,8,9,9
-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1,48,0,54,54,54,54,2,48,-1,-1,-1,-1,-1,48,-1,-1,8,9,9
-1,-1,-1,-1,8,10,-1,-1,-1,-1,-1,48,16,17,17,17,17,18,48,-1,-1,-1,-1,-1,48,-1,-1,8,9,9
1,1,1,1,24,10,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1,48,-1,-1,8,9,9
9,9,9,9,9,10,50,-1,-1,-1,-1,48,48,48,48,48,48,48,48,-1,-1,-1,-1,-1,48,-1,-1,8,9,9
17,17,17,17,17,18,-1,-1,-1,-1,-1,48,48,48,48,48,48,48,48,0,1,1,1,1,48,1,1,26,9,9
